0.700,1.275,0.891,2.310
1.172,2.461,1.207,0.370
0.881,1.677,0.615,2.236
1.335,2.042,0.922,1.072
0.920,1.199,0.172,2.934
1.382,1.747,0.959,1.229
2.693,1.581,0.463,0.996
1.366,2.123,1.117,0.599
2.140,1.590,0.357,1.693
2.260,1.329,0.949,0.944
0.906,1.227,0.413,2.601
1.466,1.696,1.426,0.608
1.573,1.505,1.459,0.778
1.452,1.358,1.396,1.038
1.393,2.624,1.098,0.246
1.342,1.090,1.312,1.531
1.713,1.277,1.559,0.731
1.374,1.070,0.146,2.826
1.193,1.582,0.847,1.659
1.328,1.918,1.157,0.755
1.243,2.415,0.195,2.012
1.874,1.381,0.839,1.342
0.818,1.237,0.454,2.589
2.213,0.874,0.159,2.084
1.588,1.262,1.199,1.139
0.660,1.398,0.633,2.413
1.563,1.361,1.269,1.027
2.544,1.025,1.194,0.470
1.525,1.181,0.775,2.011
0.737,1.289,0.304,2.900
1.250,1.110,0.443,2.372
0.424,0.283,0.683,4.415
0.146,0.775,2.719,2.945
0.114,0.716,0.430,5.192
0.660,0.732,3.590,0.638
0.311,1.035,1.087,4.216
3.022,0.906,0.787,1.977
0.972,0.190,0.386,4.457
1.571,0.847,2.007,2.516
1.979,0.735,0.615,3.128
1.071,0.357,4.065,0.362
0.711,0.476,1.257,3.464
1.999,0.372,0.802,2.834
0.386,1.193,1.443,2.972
0.611,0.754,0.643,3.536
0.258,0.759,2.130,2.963
0.504,1.293,0.927,3.128
0.804,0.593,2.744,1.256
0.257,0.597,1.952,3.803
0.728,0.116,0.788,4.381
0.574,1.693,3.085,1.446
1.095,0.771,1.325,3.374
0.664,0.368,0.632,5.139
0.804,0.686,4.148,0.238
0.766,0.178,3.926,0.604
0.077,0.691,1.071,4.232
0.861,0.336,0.977,4.789
0.589,0.889,4.359,0.143
0.391,0.528,1.182,4.196
0.312,0.587,0.469,4.434
0.713,0.396,2.295,3.244
0.710,0.459,3.889,0.604
0.370,0.166,0.768,5.050
1.257,0.119,0.453,4.822
0.672,0.537,0.876,3.858
0.962,0.101,0.752,4.988
0.536,0.247,0.352,4.728
1.134,0.061,0.973,4.798
0.628,0.198,0.590,4.959
0.659,0.048,0.170,5.473
0.535,0.424,3.636,1.051
0.781,0.126,4.628,0.237
0.479,1.379,2.331,1.040
0.898,0.607,0.775,3.350
1.101,0.737,2.379,1.192
0.266,1.537,3.217,0.535
0.597,1.188,0.631,3.226
0.576,2.023,0.741,2.874
0.715,1.276,2.507,0.951
0.465,2.720,0.813,2.075
2.350,0.731,0.242,2.433
3.996,0.869,0.624,0.843
3.355,0.697,1.005,0.981
2.157,0.720,2.359,0.404
0.710,0.750,3.411,0.533
1.818,0.303,0.517,3.181
1.739,0.448,2.906,0.588
0.555,1.792,1.138,2.446
1.508,0.429,0.937,2.771
2.852,0.380,1.138,1.681
1.508,0.889,2.519,0.599
1.015,1.072,1.387,1.794
1.389,0.960,0.812,2.432
1.078,1.231,1.053,1.768
0.958,1.773,0.784,2.102
2.891,0.652,0.934,1.141
1.525,0.613,0.930,2.316
2.639,0.675,0.601,1.769
2.104,0.598,1.480,1.412
1.394,0.700,1.949,1.228
1.281,0.954,1.176,2.075
0.889,1.071,1.257,2.107
0.710,1.621,1.152,2.205
0.799,1.130,1.963,1.639
0.982,0.946,1.517,1.742
0.569,1.324,2.124,1.100
1.107,1.379,0.645,2.263
1.222,0.520,1.560,1.956
1.035,0.965,1.527,1.940
0.757,1.107,1.287,2.134
0.964,0.618,1.959,2.053
0.868,1.183,1.655,1.467
0.891,0.959,0.704,2.995
0.509,1.034,1.724,2.896
0.310,0.615,1.314,4.009
1.021,1.044,2.043,1.217
0.542,0.973,2.970,0.834
1.118,0.257,1.185,3.246
1.158,0.964,3.102,0.457
0.725,1.014,1.456,2.646
0.910,0.479,1.347,2.857
1.507,1.042,1.433,2.184
0.925,1.292,2.411,0.815
1.065,0.323,3.025,0.947
0.720,0.930,1.024,2.786
0.839,0.735,1.228,3.138
0.863,1.110,1.937,1.370
1.031,0.522,2.905,0.796
0.605,0.538,1.243,3.252
0.486,1.219,2.672,1.110
0.700,1.167,0.621,3.028
0.480,0.994,0.494,4.264
0.229,1.534,0.180,4.163
0.900,0.926,1.834,1.603
0.574,1.431,0.439,3.653
2.725,0.911,0.233,2.445
1.053,0.567,0.280,3.928
2.028,0.698,0.321,3.515
1.875,0.963,0.322,2.945
1.152,0.442,3.227,0.805
1.238,1.187,1.008,2.006
1.823,0.748,0.744,2.380
0.842,1.294,0.977,2.513
0.853,1.468,0.677,2.355
0.783,0.828,1.091,3.078
0.942,1.490,0.857,2.255
1.042,0.833,1.601,1.730
0.634,1.074,0.552,3.778
0.875,0.512,0.460,3.943
1.123,1.639,0.299,3.543
1.166,1.203,0.440,3.293
0.961,0.688,2.997,0.897
1.114,0.304,3.146,0.807
0.390,0.634,0.520,4.341
0.613,0.808,3.431,0.799
0.775,1.124,0.649,3.256
0.876,0.785,0.411,3.551
0.720,0.974,0.573,4.008
0.902,0.627,2.649,1.237
1.176,0.165,3.893,0.449
